Type;Author Name;Album Name;Song Name;Analizzata;Recomended;Loreto;Buona;Soft;Vivace;Molto Viv;Camera;Car;Lenta;Country;Strumentale;Classica;Lirica;Live;Discreta;Undefined;Avoid it;Confusionaria;Song Size
Chitarra;Karadaglic Milos;Mediterraneo;El testament d'Amelia;x;M;_;x;x;_;_;_;_;_;_;x;_;_;_;_;_;_;_;3294449
Chitarra;Karadaglic Milos;Mediterraneo;Lagrima;x;M;_;x;x;_;_;_;_;_;_;x;_;_;_;_;_;_;_;2835051
Chitarra;Karadaglic Milos;Mediterraneo;Moderato;x;M;_;x;x;_;_;_;_;_;_;x;_;_;_;_;_;_;_;4967795
Chitarra;Karadaglic Milos;Mediterraneo;Mosso;x;M;_;x;x;_;_;_;_;_;_;x;_;_;_;_;_;_;_;1884095
Chitarra;Karadaglic Milos;Mediterraneo;No. 3 Sevilla;x;M;_;x;x;_;_;_;_;_;_;x;_;_;_;_;_;_;_;7347602
Chitarra;Karadaglic Milos;Mediterraneo;No.1 Granada;x;M;_;x;x;_;_;_;_;_;_;x;_;_;_;_;_;_;_;8026665
Chitarra;Karadaglic Milos;Mediterraneo;No.2 Oriental;x;M;_;x;x;_;_;_;_;_;_;x;_;_;_;_;_;_;_;8808810
Chitarra;Karadaglic Milos;Mediterraneo;No.5 Andaluza;x;M;_;x;x;_;_;_;_;_;_;x;_;_;_;_;_;_;_;7292750
Chitarra;Karadaglic Milos;Mediterraneo;No.5 Asturias;x;M;_;x;x;_;_;_;_;_;_;x;_;_;_;_;_;_;_;9040034
Chitarra;Karadaglic Milos;Mediterraneo;Presto;x;M;_;x;x;_;_;_;_;_;_;x;_;_;_;_;_;_;_;5284299
Chitarra;Karadaglic Milos;Mediterraneo;Recuerdos De La Alhambra;x;M;_;x;x;_;_;_;_;_;_;x;_;_;_;_;_;_;_;5353724
Chitarra;Karadaglic Milos;Mediterraneo;Spanish Romance;x;M;_;x;x;_;_;_;_;_;_;x;_;_;_;_;_;_;_;4083536
Chitarra;Karadaglic Milos;Mediterraneo;You Have Set, My Star;x;M;_;x;x;_;_;_;_;_;_;x;_;_;_;_;_;_;_;3398509
Classica;Antonio Vivaldi;Herbert Von Karajan;01-La Primavera - Allegro;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;4476928
Classica;Antonio Vivaldi;Herbert Von Karajan;02-La Primavera - Largo e pianissimo sempre;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;4341760
Classica;Antonio Vivaldi;Herbert Von Karajan;03-La Primavera - Danza pastorale. Allegro;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;5783552
Classica;Antonio Vivaldi;Herbert Von Karajan;04-L'Estate - Allegro non molto;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;7327744
Classica;Antonio Vivaldi;Herbert Von Karajan;05-L'Estate - Presto;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;2764800
Classica;Antonio Vivaldi;Herbert Von Karajan;06-L'Estate - Presto;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;3964928
Classica;Antonio Vivaldi;Herbert Von Karajan;07-L' Autumno - Allegro;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;7106560
Classica;Antonio Vivaldi;Herbert Von Karajan;08-L' Autumno - Adagio;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;3321856
Classica;Antonio Vivaldi;Herbert Von Karajan;09-L' Autumno - Allegro;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;4849664
Classica;Antonio Vivaldi;Herbert Von Karajan;10-L' Inverno - Allegro non molto;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;4546560
Classica;Antonio Vivaldi;Herbert Von Karajan;11-L' Inverno - Largo;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;2973696
Classica;Antonio Vivaldi;Herbert Von Karajan;12-L' Inverno - Allegro;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;4263936
Classica;Arcangelo Corelli;Herbert Von Karajan;14-Concerto di natale - Vivace - Grave - Allegro;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;6221824
Classica;Arcangelo Corelli;Herbert Von Karajan;15-Concerto di natale - Adagio - Allegro - Adagio;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;5033984
Classica;Arcangelo Corelli;Herbert Von Karajan;16-Concerto di natale - Vivace;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;1945600
Classica;Arcangelo Corelli;Herbert Von Karajan;17-Concerto di natale - Allegro;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;2564096
Classica;Arcangelo Corelli;Herbert Von Karajan;18-Concerto di natale - Pastorale (Largo);x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;6565888
Classica;Bach Johann Sebastian;I Maestri della Musica I-11;01-Concerto di Brandenburgo N 1 in FA+ - Allegro;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;6082560
Classica;Bach Johann Sebastian;I Maestri della Musica I-11;02-Concerto di Brandenburgo N 1 in FA+ - Adagio;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;6311936
Classica;Bach Johann Sebastian;I Maestri della Musica I-11;03-Concerto di Brandenburgo N 1 in FA+ - Allegro 2;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;6979584
Classica;Bach Johann Sebastian;I Maestri della Musica I-11;04-Concerto di Brandenburgo N 1 in FA+ - Minuetto;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;10817536
Classica;Bach Johann Sebastian;I Maestri della Musica I-11;05-Concerto di Brandenburgo N 2 in FA+ - Allegro;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;7729152
Classica;Bach Johann Sebastian;I Maestri della Musica I-11;06-Concerto di Brandenburgo N 2 in FA+ - Andante;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;5697536
Classica;Bach Johann Sebastian;I Maestri della Musica I-11;07-Concerto di Brandenburgo N 2 in FA+ - Allegro assai;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;4218880
Classica;Bach Johann Sebastian;I Maestri della Musica I-11;08-Concerto di Brandenburgo N 3 in SOL+ - Allegro;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;8572928
Classica;Bach Johann Sebastian;I Maestri della Musica I-11;09-Concerto di Brandenburgo N 3 in SOL+ - Adagio;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;454656
Classica;Bach Johann Sebastian;I Maestri della Musica I-11;10-Concerto di Brandenburgo N 3 in SOL+ - Allegro;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;4829184
Classica;Bach Johann Sebastian;I Maestri della Musica I-12;01-Concerto Brandeburghese N.4 SOL+ - Allegro;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;9641984
Classica;Bach Johann Sebastian;I Maestri della Musica I-12;02-Concerto Brandeburghese N.4 SOL+ - Andante;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;4780032
Classica;Bach Johann Sebastian;I Maestri della Musica I-12;03-Concerto Brandeburghese N.4 SOL+ - Presto;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;7356416
Classica;Bach Johann Sebastian;I Maestri della Musica I-12;04-Concerto Brandeburghese N.5 RE+ - Allegro;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;12652544
Classica;Bach Johann Sebastian;I Maestri della Musica I-12;05-Concerto Brandeburghese N.5 RE+ - Affettuoso;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;7507968
Classica;Bach Johann Sebastian;I Maestri della Musica I-12;06-Concerto Brandeburghese N.5 RE+ - Allegro;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;6893568
Classica;Bach Johann Sebastian;I Maestri della Musica I-12;07-Concerto Brandeburghese N.5 SIb+ - Allegro;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;9945088
Classica;Bach Johann Sebastian;I Maestri della Musica I-12;08-Concerto Brandeburghese N.5 SIb+ - Adagio ma non tanto;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;7996168
Classica;Bach Johann Sebastian;I Maestri della Musica I-12;09-Concerto Brandeburghese N.5 SIb+ - Allegro;x;x;_;B;S;_;_;_;_;_;_;x;x;_;_;_;_;_;_;8318976
